6.609145736571502283e-01,4.538313608061191884e-01,4.905958965608787081e-01,3.323959177190672909e-01,6.796756523762801372e-01,5.666323320151032128e-01,3.087110844495588036e-01,5.118974348932396889e-01,5.228415751858720428e-01
7.106766604554658473e-01,4.835816657979692956e-01,4.885869995306748037e-01,3.301770697995891068e-01,7.339700080021299700e-01,5.441541145025673432e-01,2.577041618668532430e-01,4.891995776899167314e-01,5.229226791337446834e-01
7.444956590256804896e-01,4.612904880312219125e-01,4.917987784484049718e-01,3.478219222369594577e-01,7.778596644148491057e-01,5.236594592375246604e-01,2.233318764400342160e-01,5.080753730609421925e-01,5.120714262039589570e-01
7.528361606081496182e-01,4.484500484638415663e-01,4.926371326188980215e-01,3.630331257006917389e-01,8.131103079023854763e-01,5.187272763063496273e-01,2.168238662294043329e-01,5.190100324790394293e-01,4.985336769517464961e-01
7.546940948833136265e-01,4.581714613915153222e-01,4.985933613612414383e-01,3.715707714755441815e-01,8.429136320297968554e-01,5.192305172419245940e-01,2.190510493684892923e-01,5.115160334971948775e-01,4.763697585128772172e-01
7.482328316660777912e-01,4.731878737570072158e-01,4.889636611267889621e-01,3.836495338855928638e-01,8.733742668962608535e-01,5.200523017616592858e-01,2.329557241381954302e-01,5.005357103745424752e-01,4.666812361251326258e-01
7.581853047638902332e-01,4.980868044664850669e-01,4.608654627528638859e-01,3.967257626381772151e-01,8.797842170641368975e-01,5.103843935378493679e-01,2.328289536806467386e-01,4.817453638804917171e-01,4.742127709465747687e-01
7.852625439383832395e-01,5.233212932672369755e-01,3.728602509410042787e-01,4.060484935684269825e-01,8.310865125438360312e-01,4.847366520354862152e-01,2.156394985607074377e-01,4.618746403918524424e-01,5.446148099158657496e-01
7.208285670753180607e-01,5.113145728075875196e-01,4.042063460501906236e-01,4.246551574088160419e-01,7.720498578182936056e-01,4.723249749175385537e-01,2.906083725121847983e-01,4.719266156000644918e-01,5.019868061003474047e-01
7.541260455919450711e-01,4.919587422658049936e-01,3.685523860983529465e-01,4.331380528416089448e-01,7.153914443822868563e-01,4.559037093682644093e-01,2.601929922003183848e-01,4.870529273969508299e-01,5.313700634193710970e-01
7.651639561414629309e-01,4.695832798661059293e-01,3.480188603030418548e-01,4.437130082869816250e-01,6.522230779571960291e-01,4.500275664392612285e-01,2.484953197075903675e-01,5.034514145046137257e-01,5.507846641823569422e-01
7.496936704009546926e-01,4.509438912144347888e-01,3.530471440163001073e-01,4.552335678657525309e-01,5.860520102003392573e-01,4.545450548860648365e-01,2.598111360509267054e-01,5.159232393584598508e-01,5.501575004225638388e-01
7.415343759656635170e-01,4.609701538236372076e-01,3.576563714436106212e-01,4.603602229057031092e-01,5.364162865833155269e-01,4.655091327636027843e-01,2.601231049808978013e-01,5.039168065988723910e-01,5.550597716987561991e-01
7.418868543290347839e-01,5.041394059630632807e-01,3.520591840190793742e-01,4.710555988674220984e-01,5.037063448512427710e-01,4.779278493662412752e-01,2.500893925582537425e-01,4.640266712050820641e-01,5.742421669993508226e-01
7.540658120395993258e-01,5.555542547131981923e-01,3.491981476246150407e-01,4.931837774479081449e-01,4.876893180731847188e-01,4.873908401930009959e-01,2.278478261295122098e-01,4.168255542003103109e-01,5.931561266330337423e-01
7.917761234673488246e-01,5.788531493232345060e-01,3.553505004790009636e-01,5.191833860129069222e-01,4.790856878482520065e-01,4.954531926788462992e-01,1.800920204260915980e-01,3.923387526952028526e-01,6.039466436046481146e-01
7.687469764477334877e-01,6.266631127369127752e-01,3.287771528265799881e-01,5.673684129787540664e-01,4.699203770557904836e-01,5.153520302360432570e-01,1.975144380089410567e-01,3.476495956198382142e-01,6.483571083729681162e-01
7.144843370080898870e-01,6.922306737642140995e-01,3.306963393717017308e-01,6.662397841743645799e-01,4.388262837185959442e-01,5.095099362672943499e-01,2.489031103793607758e-01,2.868490094638490584e-01,6.653996003071004361e-01
6.370955831326162722e-01,7.186718040319705070e-01,3.933642876337045124e-01,7.796703573106549268e-01,4.249288486247591035e-01,5.085942176380557900e-01,3.260945407369492122e-01,2.581101308035153585e-01,6.240017414466060286e-01
5.782493605961838146e-01,7.106376642038615410e-01,3.768438107146951932e-01,8.731821830372429316e-01,4.461978941573212509e-01,5.127361919240397414e-01,3.865526885475547569e-01,2.608573097081945957e-01,6.605762461445841005e-01
5.695990227580511878e-01,6.587865356740685296e-01,4.019560404174093993e-01,9.476297370956772159e-01,4.728787077260585003e-01,5.242074010048903832e-01,3.965169417299094223e-01,3.043803680014902091e-01,6.521139644933143797e-01
5.230252308087686153e-01,5.283630549510783814e-01,4.612199090060868922e-01,9.601069111906417319e-01,5.117089664009759620e-01,5.314120767846143290e-01,4.471054172137212679e-01,4.183148268303656936e-01,6.041956147958795764e-01
4.461247891668147503e-01,3.341216532797429140e-01,4.843618247400707788e-01,8.877984485461186681e-01,5.918024449036655144e-01,5.335362800770887537e-01,5.288611209162931148e-01,5.872268122261077306e-01,5.844492875626812189e-01
4.490122022150592751e-01,1.987304143492361341e-01,4.489256999354143685e-01,7.822659764108037539e-01,6.993543263219574868e-01,5.854742255979218379e-01,5.258649732374899299e-01,7.070763154288869368e-01,6.125322537402353440e-01
5.201654348018652785e-01,1.733508377903414943e-01,3.855785148084154290e-01,6.954613558511117954e-01,7.818769100256794946e-01,6.455930527266025010e-01,4.518193541011379932e-01,7.366017918885480187e-01,6.578203184261776082e-01
5.841855898330202690e-01,1.594273201935649531e-01,3.683883852173202578e-01,6.195511293833327882e-01,8.249783378901335285e-01,6.987734546975268302e-01,3.882936620694557583e-01,7.587577125729063621e-01,6.510038123337684723e-01
6.271716964352652690e-01,1.748409467869037059e-01,3.674203184017127977e-01,5.381350428582588608e-01,8.536549883497492885e-01,7.410376165048632169e-01,3.517853834475352937e-01,7.590225871591244067e-01,6.264305829352150301e-01
6.713207359040983535e-01,2.007030837318720673e-01,3.537737717363033108e-01,4.710655591565067746e-01,8.676561870987451464e-01,7.903522086757530651e-01,3.205767805362040312e-01,7.542599004237214855e-01,6.162697680552119417e-01
7.140861582089857995e-01,2.704966645501558631e-01,3.538694565090366173e-01,4.094978466027569541e-01,8.712671550942643339e-01,8.308337837028421102e-01,2.983510392056309968e-01,7.168600196099147448e-01,5.975417105596372291e-01
7.426533847471071814e-01,3.608789759109300999e-01,3.206732650167872234e-01,3.582031283045905012e-01,8.781564057199600093e-01,8.486437204391094058e-01,2.981877335118399142e-01,6.644494354751565579e-01,6.199068413350350415e-01
8.185637496408283420e-01,4.716936916310967565e-01,2.464622963644585996e-01,3.354739329714144236e-01,8.226431062911545578e-01,7.959505630618896044e-01,2.501064712047650351e-01,5.927618396769703812e-01,6.939654251369631321e-01
7.816784985348427250e-01,4.755077827478959018e-01,2.961499213404224506e-01,3.541070725535532260e-01,7.600244732957904814e-01,7.444914672553245572e-01,3.140310321894069778e-01,6.056155918273981031e-01,6.522011642120218999e-01
7.859663713617504044e-01,4.712533316136623407e-01,3.196076744643638889e-01,3.910384059431371573e-01,7.480361698785471525e-01,6.997142036911205842e-01,3.300651310544147066e-01,6.200421790158853197e-01,6.378003585511644591e-01
8.317891038645227608e-01,4.419803125541750810e-01,3.143107307649670168e-01,4.233485303285245971e-01,7.313397630519510306e-01,6.458489694298181760e-01,2.976297373595648277e-01,6.512779637027632518e-01,6.502288119769629171e-01
8.435953066423144131e-01,3.995984302012584033e-01,3.413522378590829187e-01,4.439313141378962713e-01,7.171277877197131945e-01,6.118269761916759197e-01,2.956454766947673729e-01,6.907998691184960016e-01,6.283667261971530582e-01
8.522345428951202395e-01,3.799048971923670304e-01,3.643900034869479998e-01,4.560526204704338782e-01,7.148306288495003269e-01,5.821086989810005941e-01,2.936614692720594388e-01,7.098048766577483848e-01,6.093153923285525853e-01
8.623062035435854478e-01,3.664552890245669214e-01,3.645007471237253216e-01,4.608621965683927235e-01,7.156450725411194203e-01,5.553532383934945971e-01,2.868165584477537777e-01,7.225739667899587770e-01,6.126771250183856710e-01
8.556833578545648411e-01,3.674093917330325532e-01,3.594493708066488491e-01,4.627181301327120688e-01,7.145428681840917395e-01,5.300667911551210087e-01,2.950909423618547911e-01,7.226491964633229292e-01,6.208175528004273858e-01
8.336091483150668280e-01,3.880245845841678309e-01,3.610990271415570607e-01,4.631335556508503482e-01,7.141375241177039257e-01,4.997212820822118928e-01,3.163492457299590943e-01,7.055877798564018644e-01,6.222011182106553795e-01
8.145424675358238220e-01,4.042627485655025388e-01,3.645157661122726545e-01,4.636398430436940998e-01,7.174373645170792901e-01,4.631911733547970922e-01,3.306643854079001077e-01,6.913902801210205507e-01,6.216273467036894651e-01
7.914944398239404100e-01,4.125496427744718142e-01,3.526633775449228292e-01,4.664611414250933175e-01,7.185166134432748875e-01,4.230358915860772395e-01,3.454688191916741591e-01,6.827954139441312353e-01,6.357479497839645388e-01
7.591778194503110422e-01,4.151654543052843982e-01,3.617577281257580157e-01,4.685576866135587326e-01,7.162716159882772660e-01,3.748897083168208910e-01,3.651929439956866363e-01,6.772103681729059188e-01,6.280718668734603938e-01
7.401536353749076369e-01,4.254401635878689580e-01,3.649890671474231851e-01,4.621088115541895913e-01,7.200521546453781951e-01,3.341420031505347721e-01,3.672206356788216275e-01,6.630196015580321900e-01,6.257336079732870315e-01
6.943980843059769370e-01,4.308598282696634585e-01,3.460168406232082550e-01,4.533456232171705347e-01,7.140048657302724422e-01,2.911286532368362323e-01,3.938438600494363340e-01,6.501386041741183952e-01,6.459169859338435016e-01
6.286732385596091044e-01,4.544485429745759308e-01,3.501138977885654979e-01,4.465338407479720328e-01,7.066549078260211392e-01,2.528860594061971279e-01,4.386057136829691339e-01,6.183218826625662690e-01,6.432081423834298262e-01
6.038623682788781810e-01,4.836850318216369127e-01,3.308318198901313845e-01,4.440419273872330264e-01,7.036523647544079552e-01,2.212331792460113244e-01,4.399675610052026231e-01,5.777046260312818093e-01,6.634262077334429630e-01
5.804525612028630377e-01,5.106416321284726889e-01,2.890127985285509959e-01,4.525443308529167319e-01,6.879496408832879162e-01,1.952471217762230538e-01,4.406599856558109374e-01,5.345019666638224365e-01,7.054858564080316308e-01
5.506381766075769679e-01,5.280776965796243339e-01,2.820095799801813352e-01,4.746806999638245594e-01,6.523256390190983467e-01,1.763813834180362194e-01,4.505715771456682561e-01,4.949066682425090069e-01,7.123644266006322612e-01
5.024295459612999615e-01,4.923644605432334065e-01,3.398689467875992687e-01,4.836353683544661886e-01,6.212486804770271931e-01,1.712819938651171658e-01,4.837304201795026848e-01,4.963423129621543639e-01,6.560295583550335152e-01
4.926604198709237381e-01,4.445827886737185874e-01,3.734226807481088595e-01,4.733401958450602076e-01,6.264671733001483389e-01,1.953749196298235347e-01,4.827837607304719114e-01,5.067717751930983505e-01,6.250703296021506983e-01
5.382244207308614081e-01,4.447510333214015343e-01,3.669577790594336641e-01,4.543958695610156862e-01,6.332267042091080933e-01,2.420873912768722325e-01,4.304987354520871667e-01,4.794098236606695318e-01,6.332525667288155802e-01
5.745557073334983667e-01,4.599777532736040730e-01,3.985238016065688060e-01,4.218414967083980449e-01,6.422921834243318084e-01,3.040117546364294321e-01,3.924575596710473402e-01,4.444779143836516400e-01,6.018437418502385894e-01
6.143929550391270533e-01,4.256675195548356716e-01,3.456805940157979262e-01,3.700387733760397979e-01,6.635543713649358910e-01,3.587959647947754904e-01,3.533668777636166380e-01,4.570315008345733343e-01,6.517322333580914950e-01
6.843859980456556968e-01,3.630927584385406637e-01,2.735870001639915117e-01,3.401429059724816462e-01,6.660199589706721213e-01,4.249201313130530067e-01,2.835840624593047310e-01,4.995417982011472469e-01,7.176604742929618697e-01
7.013141175077677314e-01,3.261412626465927111e-01,2.587464661924350762e-01,3.092074502311449313e-01,6.288683760768654096e-01,4.966782386968321972e-01,2.678593570522186940e-01,5.276843534620137000e-01,7.269738307661620658e-01
6.942610629709061731e-01,3.386256765884874675e-01,3.193893772305444467e-01,2.611141463061691925e-01,5.876097472937780175e-01,5.581990395211797740e-01,2.746410358592140666e-01,5.210721960539670405e-01,6.642735670603793219e-01
6.428600370865167335e-01,4.040187304428776716e-01,4.274554119350148507e-01,2.187837831584151238e-01,5.863462956696040562e-01,5.887650655799928634e-01,3.262907147215276527e-01,4.748100545369813297e-01,5.565076045566830221e-01
6.326742998333613199e-01,4.853424992818353711e-01,5.082017821541662261e-01,1.817319805075742201e-01,6.257472045728910137e-01,6.017394025777361710e-01,3.354372061459515164e-01,4.178525204176650187e-01,4.746480429544247537e-01
6.690542652276285640e-01,5.546590003121736334e-01,5.452864585079107984e-01,1.697434703144919399e-01,6.760303119224519985e-01,5.950963955884482903e-01,2.975588067827358296e-01,3.718492116068679021e-01,4.334189265427766391e-01
7.015762297905345779e-01,6.093734345167850508e-01,5.588099001325692594e-01,2.178800182426595122e-01,7.338324230233694845e-01,5.856293508717765883e-01,2.657000883766775789e-01,3.378635746875824908e-01,4.125338979942105855e-01
7.455638927763960089e-01,6.005985632994677026e-01,5.398399746590749615e-01,2.871983257539454382e-01,7.795063274600623204e-01,5.718964027054626031e-01,2.243360598296794406e-01,3.553689310293697279e-01,4.199630550050135191e-01
7.765510346929558327e-01,5.635962185512591871e-01,5.134031091037358774e-01,3.571113672352146939e-01,8.057425057735828622e-01,5.743358197138311860e-01,1.989723501853796483e-01,3.950585748117367846e-01,4.319753116563098128e-01
7.875683609015513564e-01,5.490526920010857514e-01,5.003233808956842887e-01,4.149275939793567458e-01,8.157301722973823166e-01,5.841012667045101248e-01,1.968949749367190361e-01,4.146673141750623071e-01,4.288898230704873415e-01
7.816855336586593372e-01,5.367019165090087807e-01,4.623209089995707899e-01,4.579590763786389185e-01,8.091154902807272675e-01,5.810653894054264024e-01,2.141963200090320207e-01,4.308477876216021407e-01,4.509405923018010021e-01
7.858424509151923365e-01,5.440890590513903780e-01,4.124164973674268042e-01,4.944166005467200420e-01,7.385638510519753064e-01,5.715100977609881561e-01,2.195301048966467328e-01,4.281076147479363492e-01,4.888994031499612758e-01
7.337273732921127944e-01,5.058993935439757283e-01,4.067894361590225216e-01,5.366372695133545534e-01,6.924432964485782716e-01,5.706451715954001802e-01,2.799307085072706425e-01,4.604601532085714766e-01,4.870916791902437648e-01
7.055527347743684174e-01,4.748488527807274706e-01,4.013254282022002406e-01,5.552295689115407384e-01,6.373166970225001560e-01,5.681883735107643441e-01,3.109992229595700541e-01,4.847948957528182556e-01,4.898723249763003440e-01
7.270247420772874003e-01,4.676131387144266682e-01,3.902454326969662657e-01,5.647214834494614921e-01,5.844404132659345441e-01,5.757409951302623341e-01,2.865354116124874118e-01,4.882145022391758959e-01,5.023820168155045396e-01
7.316466899846649774e-01,4.654654906331435749e-01,3.917608165064328518e-01,5.713848605492393151e-01,5.394603625779739176e-01,5.885213321324025415e-01,2.762542158255251179e-01,4.877242314638462473e-01,5.068245339206409739e-01
7.265014141689400962e-01,4.624643643832603290e-01,3.996404351403725075e-01,5.756203001303014100e-01,5.076546080895470991e-01,6.014525552699536703e-01,2.739636487238762408e-01,4.889446195160912501e-01,5.089558881100503251e-01
7.167388167122398235e-01,4.745758370100729429e-01,3.993827456070584980e-01,5.858229627410113105e-01,4.896525890885025656e-01,6.146038616117290854e-01,2.761275618593375669e-01,4.784680812189234800e-01,5.216791796281413651e-01
