2.357023977565810835e-01,5.631955321052914964e-01,7.286256204229623057e-01,5.879148264751324904e-01,7.272102877025764522e-01,9.684309019533793306e-01,6.918368189300913018e-01,4.801305573295970297e-01,4.221016060228347522e-01
2.227154236896682349e-01,5.838780529384682838e-01,7.366324404627546674e-01,5.541535625201974291e-01,7.586523067957913202e-01,9.899549833307240698e-01,7.176229828632485486e-01,5.002425306308601050e-01,4.041115404386643739e-01
2.426373379758820781e-01,5.933876637890921346e-01,7.335252539208925171e-01,5.346560910036184389e-01,7.758842043524190046e-01,9.980635003071143263e-01,7.126426586775607142e-01,5.295840635885301628e-01,3.933509321086436916e-01
2.653364948512560439e-01,5.993950073945242263e-01,7.304220151803121341e-01,5.345586351597856334e-01,7.724056333223123794e-01,9.936245501498992549e-01,7.100044518336838806e-01,5.593527305269456740e-01,3.824379908941631934e-01
2.928381909012636730e-01,5.890076617127064651e-01,7.292302849613815363e-01,5.558705444823426323e-01,7.565348749096360015e-01,9.785197320320551118e-01,7.060598768080694754e-01,5.976792896345647366e-01,3.695699377122375617e-01
3.454917040341979884e-01,5.062845594450091635e-01,7.314192166715564047e-01,5.824477723033456567e-01,7.418157753359233553e-01,9.509008487692452993e-01,6.760697129051940202e-01,6.880560416948344749e-01,3.525161508618070982e-01
4.364463323542274731e-01,3.752788270120587799e-01,8.109229845130424552e-01,6.017673315912670517e-01,7.394969728870119940e-01,8.943702821227299538e-01,6.025941707134575553e-01,8.095904532599152992e-01,2.723575369977415672e-01
5.784333418640260627e-01,3.365929133730984901e-01,7.809929281251404287e-01,6.128083844346473574e-01,7.285240743621769210e-01,8.296159791338267864e-01,4.686662410175787552e-01,8.483836923464038726e-01,2.775599467973395851e-01
6.789648631493246933e-01,4.398423817189352492e-01,6.981623720270807576e-01,6.330585058049041924e-01,7.066349165787962905e-01,7.789500602152686914e-01,3.767547806109466935e-01,7.651434185477959948e-01,3.239713266968795580e-01
7.344017157985457400e-01,5.133183898416356916e-01,6.581825576080209128e-01,6.615176859100093676e-01,6.878688595891633284e-01,7.425730439561092355e-01,3.325855935546631059e-01,7.000730461684481210e-01,3.346440155204384315e-01
7.224143781370511164e-01,4.210455796150215924e-01,7.203179947844440267e-01,6.772731365779346424e-01,6.769589752430203999e-01,7.060937518125940393e-01,3.602185377762370799e-01,7.635680688697976670e-01,2.636634218700376064e-01
7.558390965561495589e-01,3.351011232447617116e-01,7.690030060610129059e-01,6.635772069640752946e-01,6.801301973351479013e-01,6.773577932910982424e-01,3.341417847276328401e-01,8.188638968174825061e-01,2.048431926446220019e-01
8.067039608410230267e-01,2.923230689813241523e-01,7.739760695993900264e-01,6.304557530153562794e-01,6.792205192652314150e-01,6.600145071462567570e-01,2.869549660748454412e-01,8.393550878749878041e-01,1.841728142148607306e-01
8.501628104775675876e-01,2.724766463517265813e-01,7.642327274468341258e-01,5.849939493944777968e-01,6.777030828883617852e-01,6.538472068944637394e-01,2.467618275024349717e-01,8.441484508009686749e-01,1.798402680685806665e-01
8.877968580210238159e-01,2.516883408877055306e-01,7.668194036484164977e-01,5.357509938156070906e-01,6.690289572157002151e-01,6.493002242160869075e-01,2.127907333028980774e-01,8.544048744797199113e-01,1.703230166441408455e-01
9.090603590467558615e-01,2.624807316464033979e-01,7.635849368087671563e-01,4.915793402007528345e-01,6.485343302560739875e-01,6.403305303720941977e-01,1.957915477045509001e-01,8.439922862916625634e-01,1.697029106932545495e-01
9.130000594677191161e-01,2.756507748802003999e-01,7.609375028683609266e-01,4.596121694069716934e-01,6.187143697046749713e-01,6.217502903357523536e-01,1.958197209308380482e-01,8.353679305391848997e-01,1.719908084636700141e-01
9.175925221204429549e-01,3.049974402215702152e-01,7.468206103737240475e-01,4.433403137091509461e-01,5.903347340376943198e-01,5.990763934049830874e-01,1.927229892057390481e-01,8.159638392402897011e-01,1.856936381564264493e-01
9.063622388679698494e-01,3.326301824499088289e-01,7.310751117007660005e-01,4.398089893272338347e-01,5.408329363187460714e-01,5.669823306835838350e-01,2.033567583728378703e-01,7.982786270726881517e-01,2.021057702298772185e-01
8.599564868974094445e-01,3.184368297307516582e-01,7.399416111292668186e-01,4.416474667577301449e-01,4.903757153728308116e-01,5.280494739205768839e-01,2.490279762456683588e-01,8.137217777805473284e-01,1.999179945806996705e-01
7.961214690572501196e-01,2.941052632251301424e-01,7.521321826521304432e-01,4.355055003476503428e-01,4.410158475509013964e-01,4.830573515693978859e-01,3.089699559885422664e-01,8.363946450932009391e-01,1.964205357456267620e-01
7.179220815215778817e-01,3.130962331090368367e-01,7.366324310966779754e-01,4.180306287465650472e-01,3.965852378055525485e-01,4.392880072132888114e-01,3.796464445673110588e-01,8.235822067135952773e-01,2.174817752486816747e-01
6.163767936000595915e-01,3.593520123867759430e-01,7.137999500825582544e-01,3.781639888068192845e-01,3.559785186165618787e-01,4.017486631122873519e-01,4.725695473277410907e-01,7.896371289637248436e-01,2.488362237157833445e-01
4.869777019202004564e-01,3.747351310234942612e-01,7.213599754878536885e-01,3.234830047042920875e-01,3.311459476459757689e-01,3.740442670791181978e-01,5.938296578554971283e-01,7.827162770338467190e-01,2.628510932863888927e-01
3.247469955115792617e-01,4.088998449163573357e-01,7.234729389508263164e-01,2.697447424872657651e-01,2.938931454603604387e-01,3.358689254309209504e-01,7.496844377234522794e-01,7.617212514925990607e-01,2.893705904988480571e-01
1.725499229312748850e-01,4.528825075376258225e-01,7.008956507424507487e-01,2.639075545769081210e-01,2.629444561932016144e-01,2.846913337832472357e-01,8.912777800189363164e-01,7.285947951687027357e-01,3.419043974120348217e-01
1.041949204807731955e-01,4.893304677965395477e-01,6.437852588294659117e-01,2.992380331821843376e-01,2.881789244433591857e-01,2.378918225784930618e-01,9.376301671765365775e-01,6.920629653866626763e-01,4.217964925533728149e-01
5.456082213480477339e-02,5.849917477669887012e-01,5.796004023366787550e-01,3.465986358098756548e-01,3.147563256927525810e-01,2.081492817127621187e-01,9.648004990091326727e-01,5.977497257538506581e-01,5.026450869529357490e-01
0.000000000000000000e+00,6.726555032845071835e-01,5.681957710815491724e-01,3.972484113947586382e-01,3.288633672047108214e-01,1.726582540027894186e-01,1.000000000000000000e+00,5.010259506047830547e-01,5.368400140595730452e-01
2.063194196075731485e-02,6.772618597403233798e-01,5.448517055981376700e-01,4.254041581015214901e-01,3.437636173021421104e-01,1.488071892295793341e-01,9.543468824409643281e-01,4.644924700280960161e-01,5.771510374721913195e-01
1.356620404159637472e-01,6.236752948044383960e-01,5.124741201254769951e-01,4.159619624368688373e-01,3.609624497737772830e-01,1.387708427671187628e-01,8.077928240472994625e-01,4.705479601250120991e-01,6.230902042999284518e-01
2.327465267770689183e-01,5.992616465332751829e-01,4.503955490830554576e-01,3.788405259949321202e-01,3.855299010932513593e-01,1.496915608041743950e-01,6.876297155473478639e-01,4.514132572547958078e-01,6.917649440581707942e-01
3.068365823010240079e-01,6.018180634062169077e-01,4.119531058902768383e-01,3.338734488526831634e-01,4.245891328488868854e-01,1.795583643100900351e-01,5.995681180777591157e-01,4.114599346857949480e-01,7.389055319407086264e-01
3.595504328020560081e-01,5.844489689388711051e-01,4.301750186281896871e-01,2.855274381163276920e-01,4.853677269550784601e-01,2.221930171638892837e-01,5.406570162260421197e-01,3.906963658330467881e-01,7.353727306628395910e-01
4.067550667920086793e-01,5.374191267161811947e-01,5.366479684811291673e-01,1.955180995292046808e-01,5.872025590375621329e-01,2.785534823217029055e-01,4.912824108875686324e-01,3.987623344835065642e-01,6.523109933833819429e-01
