9.157518033680261960e-01,6.544545270688970628e-01,2.148107407825863013e-01,6.162839633877837953e-01,5.356089321489639898e-01,5.317086298275749412e-01,2.434071761834645797e-01,4.283176421079969987e-01,5.075317301149843141e-01
9.084743793024034897e-01,6.265156249293857282e-01,2.380103160974312848e-01,6.021017481823115469e-01,5.494498702660287615e-01,5.410288376543767042e-01,2.488242866215678306e-01,4.528084203361637528e-01,4.822941448972081213e-01
9.123182691708517922e-01,5.904421979341527571e-01,2.738625997117414834e-01,5.846246251076827605e-01,5.556708379781825080e-01,5.424116473689978291e-01,2.425391494053005803e-01,4.870813923353294328e-01,4.440239189951176169e-01
9.045608659626772630e-01,5.930577656074571546e-01,2.881354851724464705e-01,5.764672432342847763e-01,5.583602307791178943e-01,5.442423729904386498e-01,2.495863695882807043e-01,4.867915849585965904e-01,4.298137299063293226e-01
8.873579465909114949e-01,6.324879169727410932e-01,2.676594153412811816e-01,5.785774203406305327e-01,5.677296859762491765e-01,5.572377949759218518e-01,2.677888016604172972e-01,4.520781512960899695e-01,4.532613575310860954e-01
8.883951870279982455e-01,6.361706103268585100e-01,2.586309565885205886e-01,5.839773953416070862e-01,5.778295153788779448e-01,5.740080980363178043e-01,2.665849578700866251e-01,4.511027028343144729e-01,4.641398012211590540e-01
9.046955486742623842e-01,6.189941910810288217e-01,2.553063865214912354e-01,5.850649217516580292e-01,5.875634988308244822e-01,5.888284617616906802e-01,2.495627226368880569e-01,4.690391897007141209e-01,4.682393457544059556e-01
9.218127033449343699e-01,5.888175021606066872e-01,2.640631810045165340e-01,5.819350849881512744e-01,5.924496000308971944e-01,6.013508568209406935e-01,2.325486247043562771e-01,4.995650974208278861e-01,4.591957277202316501e-01
9.344254267092120259e-01,5.660687779197337566e-01,2.788502024217550668e-01,5.748355029868502664e-01,5.919820953287624477e-01,6.108536693381110272e-01,2.211312380045258874e-01,5.239462950922817441e-01,4.438934719579493149e-01
9.454789494553403895e-01,5.598436693989790047e-01,2.944441227684338469e-01,5.667916451644345877e-01,5.885610106821034249e-01,6.159899431552015026e-01,2.115747026724754121e-01,5.336857484433460419e-01,4.281666616318942631e-01
