-5.397079468,-10.79164124,-6.000656128,0.398269653,1.283477783,0.685256958
-3.920700073,-8.068618774,-4.459686279,1.90953064,1.083114624,1.279022217
-3.384719849,-7.07081604,-4.952606201,1.236373901,-0.165466309,0.359069824
-4.360977173,-6.59942627,-4.696563721,0.178359985,0.043441772,-0.068511963
-5.698577881,-6.738204956,-4.086395264,-0.344528198,0.335418701,-0.105178833
-7.390304565,-8.719467163,-4.040939331,-0.533889771,0.55166626,0.06829834
-8.215820313,-9.296127319,-3.000061035,-0.533889771,0.55166626,0.06829834
-6.959594727,-7.592437744,-1.334655762,-0.568099976,0.285339355,0.157485962
-5.913925171,-6.766921997,-1.449508667,0.025650024,0.309768677,0.274765015
-6.550415039,-7.934616089,-1.782104492,0.836868286,1.307922363,0.984603882
-7.598480225,-7.535018921,-2.097961426,0.218688965,1.12588501,0.748794556
-8.373748779,-5.967712402,-0.073638916,-0.417831421,0.881546021,0.664489746
-8.806854248,-6.049072266,0.869140625,-0.417831421,0.881546021,0.664489746
-7.993286133,-6.166320801,1.106033325,-0.669494629,0.117965698,1.063995361
-6.914123535,-6.15435791,0.866744995,-0.321304321,-0.540527344,1.412185669
-6.464279175,-6.039505005,0.203933716,0.493560791,-0.39515686,1.415863037
-6.935668945,-6.570709229,-0.927871704,1.094650269,0.202270508,1.276580811
-7.320907593,-6.970306396,-1.50932312,1.211929321,0.329315186,0.946716309
-7.246734619,-6.778884888,-1.822784424,0.906494141,-0.154464722,0.553314209
-7.483612061,-7.113876343,-2.435348511,0.565643311,0.081298828,0.018218994
-7.799468994,-8.262435913,-3.409225464,0.048858643,-0.064056396,-1.229171753
-7.627182007,-9.791442871,-4.000259399,0.048858643,-0.064056396,-1.229171753
-7.445327759,-9.274597168,-2.997665405,-0.080627441,-0.916824341,-1.50038147
-6.059890747,-8.563934326,-4.785110474,1.092208862,-0.473342896,-0.951828003
-5.267868042,-7.733627319,-5.751800537,2.515518188,1.089233398,-0.111282349
-5.815826416,-6.534820557,-5.100952148,1.930297852,1.386108398,-0.162597656
-5.911529541,-6.041900635,-3.950012207,-1.233947754,0.271896362,0.100067139
-5.574142456,-6.647277832,-2.557388306,-2.453231812,-0.254653931,0.556991577
-5.382720947,-7.444091797,-1.042724609,-3.004211426,-0.434249878,0.439712524
-4.451904297,-8.176300049,-0.430160522,-3.004211426,-0.434249878,0.439712524
-3.451705933,-7.948974609,-0.308135986,-2.478881836,-0.368270874,-0.102722168
-3.528274536,-6.967910767,-0.731658936,-1.28036499,-0.545425415,-0.441146851
-4.865875244,-6.927246094,-3.229766846,-0.238235474,0.552886963,-0.839431763
-5.22479248,-6.518066406,-5.13684082,-0.497238159,0.334197998,-0.990921021
-6.160385132,-6.38885498,-6.239944458,-0.417831421,-0.134918213,-1.292694092
-7.064880371,-8.202606201,-8.135055542,1.01890564,0.033660889,-1.056900024
-9.414627075,-9.523452759,-9.944030762,1.53692627,1.730636597,-0.336074829
-8.691986084,-6.865020752,-6.677825928,0.758666992,2.27796936,0.178253174
-7.162979126,-4.606201172,-4.021789551,0.766021729,1.499725342,0.390823364
-6.507339478,-5.886367798,-3.210632324,0.766021729,1.499725342,0.390823364
-7.01940918,-6.601821899,-2.303741455,0.674377441,1.298141479,0.36151123
-7.519515991,-6.494140625,-1.320297241,0.71836853,1.475296021,0.125717163
-8.407241821,-6.922454834,-0.633560181,0.54977417,1.565704346,0.029190063
-7.952606201,-7.554153442,-0.504348755,0.315200806,1.298141479,0.199020386
-6.335067749,-6.958343506,-1.829971313,0.553421021,0.945053101,0.356613159
-5.806243896,-6.341003418,-2.169754028,0.335968018,0.321990967,0.013305664
-4.98789978,-7.27180481,-1.045120239,-0.954162598,-0.440338135,-0.239547729
-4.033172607,-8.456253052,-1.638534546,-1.314575195,-1.168502808,0.08052063
-3.434967041,-9.920654297,-1.712722778,-1.485610962,-1.194152832,-0.066070557
-3.090393066,-10.1072998,-2.559783936,-0.864974976,-0.863067627,-0.003768921
-3.817810059,-10.50450134,-4.749206543,-0.125839233,-0.127593994,-0.085632324
-4.377731323,-11.55256653,-4.70135498,-0.305419922,-2.497741699,-1.204727173
-4.497375488,-10.41357422,-5.057891846,-0.305419922,-2.497741699,-1.204727173
